label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,A1T0,A3T0,A4T0,A5T0,A5T1,A6T0,blank,blank_20230306201833,blank_20230307115508,blank_20230306165253,blank_20230307143122,blank_20230307140540,blank_20230306132712,O1T0,O1T2,O2T0,O2T1,O2T2,O4T0,O5T0,W1T0,W2T0,W2T1,W3T0,W3T1,W4T0,W4T1,Y1T2,Y2T0,Y4T0,Y4T1,Y5T1
g,507,507,16,365.045715,11.304,0.849005,[M+H]+,,Xanthylic acid,Xanthylic acid,C10H13N4O9P,-1.000,9.781026,365.045715,17383.03,42863.15,69979.69,13382.12,17298.39,19499.02,671.37,872.79,691.34,707.45,1459.74,985.27,1478.74,78468.26,55627.46,59926.42,31677.79,20279.80,67908.27,87885.59,24512.43,10005.92,17355.77,7317.30,20234.89,17294.17,7778.13,21467.47,10607.65,12117.21,7000.10,46881.58
g,511,511,25,364.063354,12.031,0.846308,[M+H]+,,Guanosine monophosphate,Guanosine monophosphate,C10H14N5O8P,1.759,5.280941,364.063354,64722.97,416495.41,459910.34,204752.95,1020121.25,197847.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34168.02,68204.94,33317.07,74515.18,121232.27,38401.29,133127.92,187056.92,244776.55,1052187.12,250962.92,604219.44,31841.32,291024.34,469517.91,364185.72,212732.77,507488.41,184294.67
g,515,515,22,363.217987,4.275,0.820573,[M+H]+,,Cortisol,Cortisol,C21H30O5,1.345,3.780915,363.217987,953150.25,376422.00,66512.79,73036.23,43215.66,81477.49,27679.40,18442.95,36042.25,26312.33,28433.37,19585.21,23648.53,562574.75,2656469.75,146581.56,30178.15,433226.91,1272207.88,1355247.62,65947.09,70183.40,56970.42,48387.45,44669.93,46307.10,56480.17,56442.79,77575.35,43999.05,70388.91,59539.09
g,525,525,25,377.144684,7.794,0.839332,[M+H]+,,Riboflavin,Riboflavin,C17H20N4O6,0.006,2.346600,377.144684,1220622.12,1963915.00,1905071.00,1121959.62,763648.19,1439979.62,0.00,231.23,0.00,0.00,0.00,0.00,0.00,1437327.62,843195.56,797103.06,444201.34,1608445.88,1289048.00,1199149.50,1963208.00,3897811.25,2812512.75,3973829.75,1846584.62,1291376.62,3521011.75,2785721.75,8320140.00,3259928.75,3074094.75,506717.91
g,528,528,25,316.247955,7.045,0.852872,[M+H]+,,Decanoyl carnitine C10,Decanoyl carnitine C10,C17H33NO4,0.215,0.868489,316.247955,8386.30,32156.35,17337.95,32988.52,22637.20,30893.48,3679.02,1890.36,3959.25,3329.39,1794.13,3976.24,3494.04,15531.32,28965.84,12855.84,10461.86,43616.64,16480.91,19912.90,94909.41,92026.49,147091.56,119533.38,50820.55,43602.43,117305.93,45848.64,105137.56,32085.92,64184.00,13056.33
g,534,534,24,346.054138,9.451,0.845455,[M+H]+,,Cyclic GMP,Cyclic GMP,C10H12N5O7P ,1.319,1.675556,346.054138,21989.19,110632.09,54702.89,37787.80,104527.73,40816.03,0.00,0.00,0.00,0.00,0.00,0.00,277.18,31519.11,23737.65,12246.37,13564.43,42462.86,14849.74,32146.05,71074.34,115428.72,170503.23,128886.48,98507.73,30586.91,113850.02,56235.81,95205.29,48733.33,89320.91,67026.22
g,535,535,24,346.053833,10.908,0.852454,[M+H]+,,Cyclic GMP,Cyclic GMP,C10H12N5O7P ,0.138,2.557427,346.053833,69113.09,235561.30,150137.97,75449.60,194818.88,97224.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65629.28,64525.31,27663.83,71796.98,139621.70,36028.61,71201.41,151745.42,278208.28,301330.62,344385.53,184593.95,78439.16,232800.86,142066.20,284026.38,137178.77,211348.69,176836.19
g,537,537,31,312.216888,7.070,0.836428,[M+H]+,,Decadienoyl carnitine C10:2,Decadienoyl carnitine C10:2,C17H29NO4,0.240,0.195490,312.216888,24373.77,59841.14,45681.94,88207.05,64752.54,79805.48,5405.13,7198.93,6192.99,8754.71,9651.33,6590.91,8338.82,60243.45,56718.80,32101.86,41218.03,73075.40,36887.61,70028.41,152936.05,333365.50,468037.41,260816.30,135790.00,77304.27,495479.75,118991.15,206174.94,105026.19,152777.88,86271.34
g,539,539,28,310.112549,13.082,0.826198,[M+H]+,,N-Acetylneuraminic acid,N-Acetylneuraminic acid,C11H19NO9,0.082,2.263381,310.112549,221981.56,552193.94,343840.66,243657.11,791556.81,439299.41,178.83,1715.32,963.73,840.98,532.63,3218.59,231.41,314855.59,442499.50,134950.44,348812.97,1240341.62,209177.48,398385.97,766297.75,1561083.50,1503601.62,1086041.50,515142.75,314406.28,858819.00,699820.75,1770402.12,680537.94,1041492.69,281956.03
g,543,543,31,314.232452,7.060,0.839994,[M+H]+,,Decenoyl carnitine C10:1,Decenoyl carnitine C10:1,C17H31NO4,0.210,0.388471,314.232452,90095.74,232490.30,96827.40,306026.12,104279.16,194217.67,5480.52,6116.91,6013.27,5173.02,7313.03,8318.28,6832.39,184688.12,230106.67,113403.24,78108.43,285582.25,133411.75,193601.64,523891.78,569046.25,881798.31,629716.56,315953.47,243274.48,1008884.31,244457.33,508309.59,206908.83,406508.78,83270.53
g,545,545,13,344.279388,7.058,0.846070,[M+H]+,,Dodecanoylcarnitine,Dodecanoylcarnitine,C19H37NO4,0.088,0.443209,344.279388,2303.72,11299.52,5497.29,10275.62,4320.49,5334.53,838.77,1381.48,1604.63,1360.83,1226.92,1813.79,1150.10,4134.48,13357.51,6721.13,5380.90,14032.90,2705.17,5110.12,17392.84,10680.81,11400.35,28349.62,10058.92,10651.75,23652.26,12942.60,5993.20,8534.64,20723.61,8199.85
g,547,547,25,343.122772,13.794,0.849335,[M+H]+,,Alpha-Lactose,Alpha-Lactose,C12H22O11,0.066,2.134572,343.122772,292304.09,1056404.12,256487.20,88170.91,298478.22,242583.52,0.00,323.93,0.00,377.05,0.00,0.00,0.00,242751.81,334450.28,232685.77,88810.20,416976.59,197949.33,389298.66,833879.06,1573828.12,1245072.00,2150756.50,899652.94,336366.12,815389.81,443152.41,1716441.62,1182233.50,829945.00,211302.80
g,548,548,25,343.122772,13.794,0.849328,[M+H]+,,Lactose,Lactose,C12H22O11 ,0.034,2.134572,343.122772,292304.09,1056404.12,256487.20,88170.91,298478.22,242583.52,0.00,323.93,0.00,377.05,0.00,0.00,0.00,242751.81,334450.28,232685.77,88810.20,416976.59,197949.33,389298.66,833879.06,1573828.12,1245072.00,2150756.50,899652.94,336366.12,815389.81,443152.41,1716441.62,1182233.50,829945.00,211302.80
g,555,555,25,343.122742,13.753,0.848510,[M+H]+,,Melibiose,Melibiose,C12H22O11,-1.000,2.223513,343.122742,292304.09,1056404.12,256487.20,88170.91,298478.22,242583.52,0.00,0.00,0.00,279.09,0.00,0.00,0.00,242751.81,334450.28,232685.77,88810.20,416976.59,197949.33,389298.66,833879.06,1573828.12,1245072.00,2150756.50,899652.94,336366.12,815389.81,443152.41,1716441.62,1182233.50,829945.00,211302.80
g,559,559,25,343.122772,13.794,0.849161,[M+H]+,,Sucrose,Sucrose,C12H22O11,0.454,2.134572,343.122772,292304.09,1056404.12,256487.20,88170.91,298478.22,242583.52,0.00,323.93,0.00,377.05,0.00,0.00,0.00,242751.81,334450.28,232685.77,88810.20,416976.59,197949.33,389298.66,833879.06,1573828.12,1245072.00,2150756.50,899652.94,336366.12,815389.81,443152.41,1716441.62,1182233.50,829945.00,211302.80
g,562,562,15,339.068024,9.022,0.829290,[M+H]+,,AICAR,AICAR,C9H15N4O8P,-1.000,5.940248,339.068024,7810.95,21168.16,13480.25,5955.64,11645.48,7620.67,123.94,0.00,0.00,0.00,0.00,0.00,147.47,8470.89,3864.43,2393.25,2075.93,2267.54,3229.41,4449.89,15877.61,15175.07,15887.84,10813.80,5353.19,2972.99,10847.73,12571.96,47438.31,18930.21,14271.86,2475.99
g,564,564,15,339.067932,11.488,0.847774,[M+H]+,,AICAR,AICAR,C9H15N4O8P,-1.000,6.210259,339.067932,2721.81,16778.10,16221.97,4672.53,28015.22,10307.30,0.00,0.00,181.56,0.00,0.00,311.00,0.00,10697.20,5107.41,3696.86,1559.78,6762.10,1832.92,4815.30,175171.06,419996.00,235649.77,333761.31,80159.91,69320.77,220658.48,39101.23,115900.94,81140.07,67436.73,49805.19
g,572,572,25,330.059296,8.839,0.836524,[M+H]+,,Cyclic AMP,Cyclic AMP,C10H12N5O6P,0.051,1.571833,330.059296,134559.58,637177.06,348077.97,174932.45,625220.31,450518.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,333760.59,394156.75,118794.66,109160.15,406971.00,231045.02,335558.97,513934.53,1024733.50,1272030.12,738331.31,461205.22,206412.05,908319.44,708139.25,1575926.12,551711.69,1181841.50,337858.84
g,580,580,15,651.790161,4.494,0.851257,[M+H]+,,Liothyronine,Liothyronine,C15H12I3NO4,-1.000,11.049674,651.790161,12534.42,17592.65,3569.15,15858.08,11402.93,4821.09,328.11,0.00,0.00,0.00,0.00,0.00,0.00,41367.93,11032.84,38998.12,0.00,12438.25,58759.75,35383.50,15593.05,14841.70,16723.19,12161.85,7211.64,36544.67,14309.65,7799.29,18026.86,15367.00,6354.42,33876.59
g,600,600,31,399.143982,15.653,0.840366,[M+H]+,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,0.553,1.376234,399.143982,330328.78,534024.50,428295.00,322788.66,1134361.50,280016.00,6822.76,18480.00,19343.53,19343.96,12369.83,24287.52,6349.50,384354.78,427593.84,239591.33,42913.69,575590.19,349115.91,239504.88,733376.25,611988.38,2380860.00,1514618.12,1025049.19,461442.50,650794.19,823705.81,2853639.75,932326.75,876828.94,466767.47
g,609,609,17,468.977142,13.636,0.849554,[M+H]+,,Deoxyuridine triphosphate,Deoxyuridine triphosphate,C9H15N2O14P3,0.304,8.003870,468.977142,20785.23,45106.64,23967.79,29448.09,18001.37,56466.98,188.88,309.82,0.00,0.00,0.00,387.52,0.00,12273.69,7723.71,3327.43,1807.36,26706.90,14574.86,39825.17,14150.62,39214.53,65206.31,31165.79,30253.16,2279.82,54608.70,61643.81,79076.72,45889.30,78790.47,8313.10
g,610,610,0,214.016678,2.072,0.301617,[M+H]+,,Indoxyl sulfate,Indoxyl sulfate,C8H7NO4S,0.072,0.855566,214.016678,342199.59,412581.25,485592.75,494882.34,431023.41,423370.28,0.00,0.00,156.37,0.00,0.00,0.00,0.00,188355.20,253796.69,170944.89,80627.75,527827.06,157635.28,204811.55,497108.59,538161.75,647153.50,462631.41,448376.91,202405.64,518113.22,554718.75,660109.06,546082.38,846805.31,135020.77
g,611,611,0,212.089859,8.502,0.324293,[M+H]+,,3-Methoxytyrosine,3-Methoxytyrosine,C10H13NO4 ,1.728,8.849148,212.089859,30850.71,215765.00,201242.08,133180.45,401915.78,289109.28,846.18,549.29,689.86,838.72,231.64,445.12,385.43,89482.82,93356.57,43158.69,32491.90,128599.94,58439.42,83349.80,977931.50,1725040.12,1479782.00,1642392.88,620635.38,420005.00,1541572.62,1079154.50,1197359.88,596242.06,1459861.12,276149.25
g,620,620,0,208.096664,4.271,0.494959,[M+H]+,,N-Acetyl-L-phenylalanine,N-Acetyl-L-phenylalanine,C11H13NO3,0.899,0.733254,208.096664,1339473.12,2775461.75,8398522.00,8627533.00,7373488.50,9690087.00,68672.48,71319.97,58637.17,83067.38,76787.35,86780.32,73660.87,2124103.75,2312577.50,1523079.88,74415.53,688657.44,1545757.88,1998070.00,14946989.00,23811186.00,22302342.00,15588244.00,9940692.00,11485068.00,14495359.00,14092936.00,18436890.00,13249264.00,14041601.00,7440234.00
g,622,622,0,207.048798,4.163,0.216745,[M+H]+,,(R)-lipoic acid,(R)-lipoic acid,C8H14O2S2,1.273,9.654160,207.048798,49730.24,78591.68,61364.71,63056.52,69212.45,55004.54,2312.14,188.44,189.42,231.54,229.53,0.00,0.00,26295.90,24509.65,9506.36,531.19,13985.51,16187.47,23574.47,34700.37,126915.56,276261.53,65891.88,75734.82,33494.27,75431.18,114928.37,123511.73,108973.12,147360.30,32675.81
g,623,623,32,206.081131,4.244,0.812235,[M+H]+,,Indolelactic acid,Indolelactic acid,C11H11NO3,1.404,0.222128,206.081131,1682557.38,4554752.00,11201376.00,10340996.00,15260383.00,13168475.00,24036.75,23060.16,17948.66,25290.38,22688.62,23253.04,15803.85,3408378.75,4304464.00,2056137.50,31636.20,957503.06,2167780.75,3959594.00,18279446.00,24543002.00,21543014.00,16677469.00,10565149.00,10045921.00,14525877.00,16965150.00,29545294.00,18754770.00,21904142.00,6801251.50
g,627,627,23,205.096832,8.700,0.817648,[M+H]+,,L-Tryptophan,L-Tryptophan,C11H12N2O2,0.100,1.562355,205.096832,50290.05,91498.94,68052.87,49795.75,87817.02,123807.73,1175.62,933.46,1733.15,1694.60,974.94,1222.06,678.66,76332.34,72157.48,32141.30,14472.76,81576.12,49907.78,92802.79,68842.34,220557.00,411710.72,187249.55,128149.24,32623.63,278668.03,161984.12,424101.88,140584.50,218925.00,44245.28
g,628,628,29,204.122513,11.262,0.836491,[M+H]+,,L-Acetylcarnitine,L-Acetylcarnitine,C9H17NO4,0.118,2.541599,204.122513,55344732.00,110887936.00,72161664.00,123017496.00,76766632.00,130618024.00,9871.68,6996.31,5971.18,7567.86,3411.05,5055.79,6391.79,92124168.00,57329296.00,38548756.00,18115526.00,69261816.00,69533976.00,143746064.00,117747240.00,198621744.00,376713856.00,213783088.00,141816816.00,38082932.00,199514864.00,172375808.00,280307456.00,101754296.00,203934080.00,36370964.00
g,629,629,27,204.123032,7.050,0.812414,[M+H]+,,Acetyl carnitine C2,Acetyl carnitine C2,C9H17NO4,1.300,0.000000,204.123032,24533.00,73856.31,98245.41,74474.30,135645.94,117577.71,5369.02,8063.19,4159.63,5580.83,7334.20,8248.38,7315.04,59284.12,75274.51,44001.30,39658.18,164505.08,42993.40,53174.16,285969.84,390531.50,473946.59,407015.97,143378.31,164690.34,303579.81,227643.98,490195.72,231452.11,388526.34,79276.87
g,631,631,26,204.112518,4.230,0.825449,[M+H]+,,Tryptophanamide,Tryptophanamide,C11H13N3O ,0.080,3.065017,204.112518,79289.06,131050.09,77678.77,44562.59,68531.58,157676.02,5411.79,4335.30,12056.47,2276.81,12877.20,12153.67,7294.64,99685.34,111289.87,50203.46,17593.28,197066.25,98994.19,100022.23,3099519.75,2140465.50,643775.94,1160927.12,313690.94,1350259.00,2699640.75,202661.92,1396239.38,79736.19,343782.84,49506.06
g,632,632,32,208.096756,4.229,0.809950,[M+H]+,,Phenylpropionylglycine,Phenylpropionylglycine,C11H13NO3,1.309,0.293302,208.096756,1333573.88,2769106.75,8392308.00,8621309.00,7368972.00,9683532.00,84262.72,68374.33,55624.30,80102.44,73477.13,83504.12,70768.61,2118117.25,2307761.50,1518512.62,76863.11,686140.19,1539380.00,1992093.00,14940469.00,23803810.00,22296034.00,15580920.00,9934884.00,11479733.00,14488408.00,14086635.00,18428428.00,13242869.00,14033941.00,7435534.50
g,633,633,27,232.117432,11.054,0.826633,[M+H]+,,Suberylglycine,Suberylglycine,C10H17NO5,0.946,2.235065,232.117432,131004.84,302557.94,239474.81,123660.88,241010.58,245794.69,3703.28,3382.15,2568.13,4095.15,2129.48,2319.39,2704.62,195079.38,221515.17,113655.98,149428.06,330628.59,155495.36,249834.67,378909.91,548880.00,796114.00,457731.88,308042.25,179618.89,422460.53,349787.22,782814.69,503245.03,603746.94,184366.12
g,636,636,32,229.081619,6.218,0.842915,[M+H]+,,Deoxyuridine,Deoxyuridine,C9H12N2O5,0.078,1.198952,229.081619,245743.89,725544.81,935354.06,347009.72,925956.81,1241099.00,1456.83,2126.39,1717.60,2474.64,2401.42,3060.15,2291.54,193213.05,217875.75,86767.52,4467.80,159877.55,169030.73,216046.33,829701.44,2808384.25,4716230.50,3360007.25,2329443.75,641019.00,3360137.25,2219600.75,2631578.25,1136417.88,2953768.75,1132173.50
g,639,639,29,227.113464,14.024,0.849045,[M+H]+,,Carnosine,Carnosine,C9H14N4O3,0.024,1.746827,227.113464,433546.97,240573.75,558639.19,399972.41,648382.56,503998.03,8879.86,6705.80,5415.82,5639.37,1531.28,2555.29,6172.89,154608.45,118469.69,114911.59,25393.27,120056.56,112823.65,184205.45,1156354.12,1439778.38,2631031.25,1966799.88,1958134.88,997133.56,2557413.00,942683.00,1628472.38,1148283.75,884673.75,1263531.38
g,642,642,32,216.122986,6.930,0.836960,[M+H]+,,Propenoyl carnitine C3:1,Propenoyl carnitine C3:1,C10H17NO4,0.380,0.211807,216.122986,709370.94,2561786.25,3118451.75,3828974.75,4072153.00,4073568.25,113673.16,110701.05,107931.66,130378.29,142741.73,143126.80,122587.70,1552127.50,1854755.88,876032.94,363273.25,4479788.00,1268541.12,1956997.00,9200574.00,11165361.00,17435970.00,13756937.00,5345786.00,5153530.50,10849129.00,8022096.00,18619730.00,7286187.50,10962385.00,3142655.25
g,643,643,27,224.091690,7.050,0.817059,[M+H]+,,N-Acetyl-L-tyrosine,N-Acetyl-L-tyrosine,C11H13NO4,0.050,0.204275,224.091690,147477.30,410716.03,461179.47,194378.44,521054.50,430413.22,11516.07,11371.53,10850.71,9988.03,14076.71,11723.55,11785.98,230957.80,255421.80,148298.39,49553.71,535570.31,172328.88,250254.95,444855.91,1334160.38,1547016.62,1103016.12,592535.69,340995.41,1052445.62,1011004.56,2305654.00,851001.44,1153706.12,352741.16
g,645,645,26,222.097488,9.588,0.849213,[M+H]+,,N-Acetyl-D-glucosamine,N-Acetyl-D-glucosamine,C8H15NO6,0.522,1.236658,222.097488,58424.49,162525.17,126908.38,61466.61,207983.89,145093.52,1969.03,3198.14,2216.48,898.69,1663.94,1838.75,812.83,111429.79,148070.84,43871.42,199430.06,291557.84,91307.37,105304.88,273476.88,479809.59,485901.34,387071.16,219604.61,85404.78,335868.12,296858.72,577781.75,197474.06,462718.91,109106.59
g,649,649,28,220.117783,8.370,0.843468,[M+H]+,,Pantothenic acid,Pantothenic acid,C9H17NO5,0.080,0.762531,220.117783,1020477.31,4073896.75,2441096.75,1939357.88,3145819.25,3288300.00,32877.84,25438.69,21564.39,40164.69,25742.64,40788.84,25936.24,2442847.25,3122186.25,1385684.00,1045116.44,4044408.25,1828290.88,2880573.25,2428037.00,8018018.50,7023904.00,4791335.50,2403139.25,1308878.50,4768571.50,7171874.00,11547524.00,5240452.50,8510250.00,1981290.12
g,651,651,31,219.112793,4.257,0.829341,[M+H]+,,N-Acetylserotonin,N-Acetylserotonin,C12H14N2O2,0.247,0.069639,219.112793,95665.12,210779.80,139128.94,126864.09,118187.27,182663.80,18683.85,23115.09,19456.74,21104.59,20000.07,25891.14,14163.40,136462.27,137993.00,100498.10,54988.45,170064.86,140928.00,132428.08,201271.17,261093.67,265188.78,203693.89,154588.45,128870.88,232451.83,217371.88,300484.47,170556.36,220881.98,89692.21
g,654,654,25,218.138336,9.747,0.835624,[M+H]+,,Propionyl carnitine C3,Propionyl carnitine C3,C10H19NO4,1.437,1.608849,218.138336,868923.06,998300.81,850822.94,1243470.12,805872.50,1405137.38,609.12,823.72,587.46,602.61,463.97,1090.54,606.83,1423911.62,606266.94,850888.50,580214.56,637587.00,773375.50,1871647.38,647953.31,747332.81,2063076.50,674918.50,913877.19,380456.09,1062566.25,1212328.50,1423950.38,434073.22,1016533.81,425369.47
g,655,655,32,217.129120,13.278,0.841367,[M+H]+,,N-a-Acetyl-L-arginine,N-a-Acetyl-L-arginine,C8H16N4O3,0.018,1.827151,217.129120,40151960.00,131505792.00,118188504.00,47921696.00,151699664.00,117049216.00,1244.03,14693.37,15762.15,12199.58,11074.13,14656.07,2456.42,92239456.00,102221208.00,57001508.00,59706644.00,134664368.00,73292488.00,105562712.00,85119800.00,140734064.00,165340672.00,111589944.00,121982456.00,55018544.00,144303264.00,175812192.00,164447968.00,118892488.00,186070672.00,93995336.00
g,662,662,0,194.081024,5.523,0.359714,[M+H]+,,Phenylacetylglycine,Phenylacetylglycine,C10H11NO3,1.377,0.786207,194.081024,2899078.75,8402326.00,7726714.00,5640802.50,6408581.50,7097672.00,64629.70,48658.41,24229.22,49353.73,67679.66,76273.21,53419.91,2873296.75,4108674.25,2147816.00,6996565.50,7763500.00,2238492.75,2683129.00,4090328.25,7231916.50,8321705.50,6801756.00,3142810.75,2037127.38,4517171.50,10100421.00,21080660.00,11444427.00,16706425.00,2503053.00
g,663,663,30,194.081131,4.302,0.784463,[M+H]+,,2-Methylhippuric acid,2-Methylhippuric acid,C10H11NO3,1.342,0.235862,194.081131,4643626.00,11286853.00,10079023.00,8877147.00,9668117.00,9083145.00,189841.39,193224.80,247641.58,206539.55,226472.88,276151.50,219011.56,4366486.00,6521554.50,2993322.75,41083.68,2024627.12,3041167.25,4781268.00,7174512.00,10752589.00,8286834.50,8653967.00,4303802.50,3319552.00,5509285.50,12554805.00,29818406.00,17934994.00,18496504.00,5407270.00
g,668,668,9,193.034073,13.938,0.710859,[M+H]+,,Citric acid,Citric acid,C6H8O7,0.042,1.106659,193.034073,124498.88,421126.25,222147.56,552859.44,455357.47,244687.33,175.17,1203.49,470.03,382.32,0.00,792.82,0.00,215241.81,165947.27,139759.73,417985.09,155234.73,105860.02,301539.50,44584.36,123839.38,700012.19,464295.12,157791.19,49582.30,192281.70,187887.88,314496.53,403232.09,217227.20,22871.37
g,669,669,15,192.068481,6.911,0.783606,[M+H]+,,N-Acetyl-L-methionine,N-Acetyl-L-methionine,C7H13NO3S,0.111,2.144998,192.068481,172550.47,421210.12,394153.78,741172.94,219461.08,1065257.50,198.71,243.56,732.11,334.65,309.48,261.63,275.20,615587.25,535841.19,326679.75,72085.55,475901.62,285752.41,566341.38,333050.91,941411.44,1602900.00,595460.00,843752.31,385062.25,905641.06,302397.47,580184.44,415682.09,299245.41,375432.09
g,672,672,12,191.102356,13.385,0.825756,[M+H]+,,Diaminopimelic acid,Diaminopimelic acid,C7H14N2O4,1.315,1.437229,191.102356,1270765.12,2483960.00,1872053.62,1372365.25,1764434.00,2368913.25,294.15,2814.59,3034.90,3504.23,1909.12,3910.71,292.86,2849362.25,2448605.75,1415736.12,1356030.62,2788123.00,1541466.38,2527572.00,1283050.12,2427395.00,2867202.00,2383895.75,1849986.00,704805.06,2159047.75,2443594.25,2556645.00,2132427.75,2121633.75,1745297.38
g,676,676,30,190.086243,4.266,0.825358,[M+H]+,,Indole-3-propionic acid,Indole-3-propionic acid,C11H11NO2,1.286,0.080273,190.086243,67698.83,155626.06,154760.19,212761.62,201312.73,238672.20,31078.53,22441.20,24861.38,32414.04,33303.94,25782.43,21902.23,109712.84,99489.28,77791.07,14359.35,175366.95,113798.20,101894.77,343151.03,465276.41,396183.16,376081.50,280557.28,245516.73,388319.00,328903.06,393854.28,233916.38,396887.16,173989.58
g,678,678,30,189.159409,17.861,0.823533,[M+H]+,,"N6,N6,N6-Trimethyl-L-lysine","N6,N6,N6-Trimethyl-L-lysine",C9H20N2O2,0.761,1.855321,189.159409,5126809.50,14270085.00,9447699.00,5525863.50,11434761.00,11156999.00,2450.73,40926.16,86637.98,40367.26,21789.97,69085.47,1829.26,7624978.50,6524668.50,3933251.00,2637361.50,14216895.00,5570520.00,9445446.00,14768133.00,33994204.00,30450702.00,28630944.00,12358099.00,6430138.50,22499830.00,15511543.00,44431040.00,17253294.00,18685702.00,7918936.00
g,679,679,3,189.134506,17.187,0.541771,[M+H]+,,Homo-L-arginine,Homo-L-arginine,C7H16N4O2,0.793,0.484061,189.134506,74265.25,157214.50,205703.11,110981.65,254387.67,225325.12,226.48,744.12,2688.66,563.31,1413.38,1707.05,313.86,158515.64,119518.51,75693.27,21547.86,193245.19,87395.16,144649.16,395811.75,937858.75,1018281.19,789049.56,373716.28,203461.11,607396.75,461689.28,1000861.81,542795.25,465709.62,224154.39
g,680,680,25,189.123230,11.939,0.834369,[M+H]+,,N-Alpha-acetyllysine,N-Alpha-acetyllysine,C8H16N2O3,1.711,0.726135,189.123230,995267.19,6047004.00,2454427.25,1657970.62,3116071.75,4492197.50,555.83,1252.11,714.42,1060.64,1727.46,1283.93,682.39,3335228.25,4099682.00,1902392.38,2195131.00,5659128.50,2563195.75,4210669.50,2065703.38,6105439.50,5451316.50,4973522.50,3040138.00,1459282.38,5246040.50,5553146.50,10134749.00,4860822.00,6338684.50,2358905.00
g,681,681,29,189.123138,13.528,0.835892,[M+H]+,,N-Alpha-acetyllysine,N-Alpha-acetyllysine,C8H16N2O3,0.122,1.210225,189.123138,4922204.00,16357481.00,10614421.00,7150909.50,18056358.00,12270856.00,9952.50,24243.45,25622.95,20555.29,20776.96,34237.39,12316.50,14807584.00,14085221.00,6350167.50,6620142.00,23379074.00,10469789.00,13251247.00,13398237.00,28618762.00,31176230.00,24746254.00,12971929.00,7655122.00,28253702.00,18507580.00,35283612.00,16366623.00,19096572.00,10351960.00
