label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,A1T0,A3T0,A4T0,A5T0,A5T1,A6T0,blank,blank_20230307115508,blank_20230306132712,blank_20230306165253,blank_20230306201833,blank_20230307140540,blank_20230307143122,O1T0,O1T2,O2T0,O2T1,O2T2,O4T0,O5T0,W1T0,W2T0,W2T1,W3T0,W3T1,W4T0,W4T1,Y1T2,Y2T0,Y4T0,Y4T1,Y5T1
g,222,222,15,167.998657,12.057,0.792810,[M-H]-,,Cysteic acid,Cysteic acid,C3H7NO5S,0.443,8.537797,167.998657,23930.62,27572.97,18362.44,47672.81,23410.36,35836.55,174.39,885.57,159.40,1185.78,3047.01,1460.33,640.95,26097.32,30610.41,22218.36,22388.17,21386.66,20401.32,30314.14,30014.50,31678.69,23925.76,41908.63,27459.70,22252.35,31898.02,22976.07,25754.85,28282.37,22014.88,19075.60
g,225,225,0,167.034836,7.030,0.361248,[M-H]-,,"3,4-Dihydroxybenzeneacetic acid","3,4-Dihydroxybenzeneacetic acid",C8H8O4,0.660,0.913509,167.034836,900333.19,1732906.88,1485801.00,891488.31,1275343.62,1790575.38,9523.97,13107.22,10775.66,15231.87,11537.31,9999.15,7962.93,1335993.00,1293988.62,746743.69,534247.94,1153744.00,926421.50,1241380.62,1645404.38,3917182.00,4756778.50,2830550.75,1901294.38,870678.31,3425168.00,2755268.00,5716254.50,2193219.25,3328185.75,872830.31
g,229,229,3,167.021591,9.558,0.777449,[M-H]-,,Uric acid,Uric acid,C5H4N4O3,0.368,3.197547,167.021591,10330.09,16794.74,9615.44,32952.29,8628.06,17427.55,245.95,572.33,217.33,229.34,372.53,353.77,436.49,11597.23,6623.61,5252.86,7821.29,8635.20,8514.20,5351.85,10029.43,7949.37,32867.51,9372.62,13748.87,28878.02,37075.80,19177.92,20503.53,9586.39,26525.91,4845.27
g,230,230,9,167.022736,11.038,0.796338,[M-H]-,,Uric acid,Uric acid,C5H4N4O3,1.848,10.049432,167.022736,30334.88,46814.21,35229.56,29039.70,48681.64,45615.00,187.24,16806.73,209.68,882.57,1013.50,18370.18,18873.67,37369.81,32621.05,40677.47,39536.58,57303.49,43186.89,39130.88,28893.28,64911.70,99180.91,78487.05,41412.48,41751.56,53032.61,65300.14,53068.55,48886.60,72065.03,55833.77
g,232,232,0,166.974854,13.947,0.298571,[M-H]-,,Phosphoenolpyruvic acid,Phosphoenolpyruvic acid,C3H5O6P,0.087,1.462138,166.974854,18688.41,21901.95,16840.09,5428.27,27845.47,15788.34,0.00,2729.98,0.00,459.25,511.15,464.71,362.16,12225.57,12258.26,6254.68,54848.78,8762.70,9708.42,4849.30,58125.60,127488.47,285103.09,181117.12,106648.91,32973.37,92265.65,78487.32,398673.53,40758.81,108851.04,44640.11
g,238,238,25,175.035889,13.372,0.834778,[M-H]-,,Ureidosuccinic acid,Ureidosuccinic acid,C5H8N2O5,0.108,0.871751,175.035889,116150.16,244813.27,240729.56,138864.64,355125.50,241550.42,0.00,1185.07,0.00,489.99,1155.86,1200.60,1048.07,156599.08,164441.17,87263.46,54313.68,238537.00,129504.59,207891.14,204255.58,388432.38,509715.50,382013.22,250186.75,97299.09,406723.59,343598.03,526111.19,323773.12,339823.50,166082.02
g,239,239,0,175.024643,4.245,0.231278,[M-H]-,,"D-Glucurono-6,3-lactone","D-Glucurono-6,3-lactone",C6H8O6,0.845,0.958988,175.024643,725667.50,4208259.50,1816394.50,893184.75,2530894.25,1962153.12,29337.92,34698.11,17908.64,33720.23,23943.90,34285.63,30376.92,4930264.50,4471529.50,2550824.25,221213.06,2712147.75,3225239.00,4957315.00,2143572.75,3676884.00,5803041.50,2059078.12,2088884.38,1397053.38,5133443.00,4127925.00,7223196.50,1773446.62,3972238.00,1968015.12
g,240,240,0,175.024628,7.056,0.266370,[M-H]-,,"D-Glucurono-6,3-lactone","D-Glucurono-6,3-lactone",C6H8O6,1.966,1.046169,175.024628,2035126.62,3348050.00,1635812.88,953958.81,1928741.62,1939324.00,17400.09,25957.28,15858.04,23288.10,20225.14,21222.16,17926.42,1459241.88,1739958.62,1345836.88,996774.19,1154527.62,2262640.75,1962445.12,1279907.00,1954064.38,3138713.00,1630700.38,1221513.38,711071.19,2301189.75,1694286.00,3243881.25,1530969.00,1917252.00,2078258.50
g,241,241,32,175.024445,13.657,0.832852,[M-H]-,,"1,2,3-Propanetricarboxylic acid","1,2,3-Propanetricarboxylic acid",C6H8O6,0.093,2.092337,175.024445,10671887.00,15080305.00,13157860.00,13096328.00,14377613.00,11496587.00,94020.84,720996.56,112023.19,873765.94,1060589.25,785398.31,495386.62,9985413.00,9660379.00,7283718.00,7378839.50,11500388.00,8703554.00,9816445.00,10187657.00,21870258.00,19700762.00,21173158.00,13632772.00,6429400.50,18839586.00,17022816.00,24244640.00,11789281.00,11573021.00,10198505.00
g,242,242,14,174.088211,13.248,0.677985,[M-H]-,,Citrulline,Citrulline,C6H13N3O3,0.312,1.139446,174.088211,82431.69,333166.25,179294.50,99847.55,311620.03,178976.64,0.00,605.47,0.00,412.95,0.00,422.02,0.00,243283.86,264668.88,118910.98,126496.88,432553.97,178253.88,258803.50,203025.45,417545.09,637113.31,265946.41,224070.62,107503.56,289285.38,282084.81,832217.50,283914.62,323297.59,102863.05
g,249,249,21,174.053635,9.518,0.839769,[M-H]-,,Guanidinosuccinic acid,Guanidinosuccinic acid,C5H9N3O4,-1.000,9.205137,174.053635,8474.53,15750.57,16788.40,14513.40,22118.33,22433.79,108.18,0.00,0.00,0.00,0.00,0.00,0.00,17691.38,10583.37,9384.23,3559.90,17164.62,10340.25,13257.13,13845.28,24454.55,41579.14,17137.34,19803.62,7993.81,30317.65,19489.89,23836.74,13353.27,26540.89,14121.67
g,250,250,3,174.053253,11.007,0.752667,[M-H]-,,Guanidinosuccinic acid,Guanidinosuccinic acid,C5H9N3O4,-1.000,7.013438,174.053253,22280.59,41630.21,41261.43,28099.59,58230.08,52692.75,0.00,604.76,530.14,759.10,323.74,564.13,0.00,28857.69,26326.90,14323.13,19267.73,36711.53,15513.03,23041.03,24591.55,94253.98,89909.50,61854.48,41146.99,16702.14,50390.76,58901.97,105590.56,33523.34,57853.64,31312.82
g,251,251,25,174.051804,13.383,0.852027,[M-H]-,,Guanidinosuccinic acid,Guanidinosuccinic acid,C5H9N3O4,-1.000,1.315020,174.051804,109190.93,401941.75,145839.70,52631.70,330194.22,184057.30,0.00,386.79,0.00,353.07,0.00,1480.97,480.91,255742.38,425113.72,135318.38,246412.70,924309.50,183877.58,343446.59,102081.19,314641.25,679190.19,255119.42,188136.17,70221.06,294661.34,524127.50,951332.25,384888.59,719026.94,68957.21
g,252,252,15,174.040588,7.710,0.713922,[M-H]-,,N-Acetyl-L-aspartic acid,N-Acetyl-L-aspartic acid,C6H9NO5,-1.000,1.227431,174.040588,177801.33,381833.09,268419.03,247887.44,426697.25,338566.53,720.80,264.94,896.26,640.82,908.22,560.90,732.25,293157.31,329688.66,163917.48,21000.27,439295.00,219419.33,298085.66,455858.88,754317.31,738896.69,643343.81,362464.47,266270.84,523911.28,511779.75,906518.19,484765.88,563768.69,274834.28
g,258,258,32,174.040482,13.050,0.835172,[M-H]-,,N-Acetyl-L-aspartic acid,N-Acetyl-L-aspartic acid,C6H9NO5,-1.000,1.841146,174.040482,7125794.00,22279634.00,16075893.00,11237468.00,25119592.00,17392846.00,30403.92,97716.90,21676.29,63039.38,67576.70,121985.03,52977.83,15650008.00,19071638.00,8011906.50,15341741.00,37071392.00,10752270.00,15492747.00,27864362.00,40736172.00,33263634.00,36173872.00,21108388.00,13329227.00,29217338.00,31798718.00,46258292.00,25127190.00,33510502.00,19007730.00
g,260,260,6,173.107803,9.447,0.813590,[M-H]-,,N-Methyltryptamine,N-Methyltryptamine,C11H14N2,1.467,3.613980,173.107803,2416.03,6077.83,4465.18,3462.36,9638.80,6391.66,508.68,285.27,442.52,718.92,471.03,431.27,360.65,4937.56,6127.29,2507.18,2643.05,9236.33,3418.69,3367.46,20074.96,37416.64,50499.18,29269.33,13208.30,11638.75,33261.88,15448.43,38102.35,6118.30,26852.55,5206.64
g,262,262,2,173.092972,13.056,0.656207,[M-H]-,,N-Acetylornithine,N-Acetylornithine,C7H14N2O3,0.784,1.145997,173.092972,248058.88,145416.45,180647.67,132667.52,123196.25,275297.41,231.43,345.30,269.48,567.18,670.40,595.50,567.97,319526.09,186261.27,206804.38,49633.55,137178.61,123904.79,267390.03,97572.38,315175.38,511055.16,217061.36,167274.27,74855.78,276445.34,374109.38,413250.00,242466.20,353642.12,179382.44
g,265,265,30,173.056625,9.504,0.838426,[M-H]-,,N-Acetylasparagine,N-Acetylasparagine,C6H10N2O4,1.136,0.881722,173.056625,1210395.25,2532980.75,2720825.25,2159571.25,3455587.75,3325720.00,1701.12,3273.53,2054.19,2452.28,2569.82,2710.80,2183.74,2177985.25,1946053.62,1173991.62,775740.19,2000160.00,1512868.50,2180908.75,2023058.00,3756154.25,5844282.50,2574885.75,2921366.00,1438324.00,3865030.00,3500273.00,3300808.00,2131240.75,4303743.50,1800104.62
g,266,266,2,173.056610,10.969,0.573801,[M-H]-,,N-Acetylasparagine,N-Acetylasparagine,C6H10N2O4,0.329,0.969894,173.056610,2772758.75,6053936.00,6243083.50,4028629.25,8605411.00,7424578.50,2364.10,9420.64,2027.27,7719.33,5794.60,7407.15,4143.04,4346860.50,4893795.50,2264488.50,2276963.50,5081771.00,2988340.75,4480606.00,5705330.50,13929344.00,14696925.00,9213373.00,6747327.50,3490430.25,9812385.00,7840674.50,10163253.00,6558170.50,8897310.00,4771613.00
g,267,267,32,173.045273,12.259,0.838126,[M-H]-,,Shikimic acid,Shikimic acid,C7H10O5,0.259,1.587202,173.045273,2760253.75,3241008.00,2615519.75,1208901.62,2642920.75,2374706.25,523292.78,672284.25,567355.19,671390.69,602272.00,687069.44,683223.88,2404480.25,2846391.00,1975909.38,1560233.38,2684499.00,2617777.25,2082230.00,2920340.25,4588664.50,2680685.75,3638906.25,2810731.75,2097238.50,2901767.00,3778181.00,4158078.75,2590179.75,3239714.00,3177143.00
g,269,269,32,173.008713,13.652,0.833069,[M-H]-,,Aconitate,Aconitate,C6H6O6,0.018,2.645893,173.008713,78102136.00,201393680.00,150935792.00,147123328.00,217960464.00,181124400.00,14966.77,7654612.00,6497.79,4877726.50,7042605.50,8190416.00,3951676.00,115066784.00,141648400.00,66312908.00,120186920.00,226233456.00,96218024.00,139384272.00,147741104.00,242151488.00,337530208.00,232023984.00,160321984.00,85499440.00,221210928.00,205991120.00,365101984.00,207154816.00,260214000.00,106484184.00
g,270,270,0,172.097672,4.279,0.319086,[M-H]-,,Hexanoylglycine,Hexanoylglycine,C8H15NO3,1.229,1.418615,172.097672,4148869.75,18715350.00,32403894.00,38518220.00,65472980.00,32672650.00,8755.19,37165.46,1397.35,7957.50,8267.48,15376.14,10683.18,18745720.00,18947186.00,11928731.00,18425.32,7821094.00,10339548.00,18934768.00,195261264.00,142374720.00,251303760.00,187691904.00,80901496.00,102506752.00,157064720.00,221103216.00,314728352.00,122560408.00,358221184.00,55673844.00
g,274,274,5,171.077301,12.514,0.658253,[M-H]-,,Glycylproline,Glycylproline,C7H12N2O3,0.206,1.248692,171.077301,447583.09,845399.31,549305.94,293572.19,699130.81,690146.50,975.81,1495.72,1007.93,1464.64,915.09,2261.02,1171.19,863390.19,794003.44,406191.00,366343.59,991542.25,523347.03,867587.69,559506.06,1232866.38,1503392.38,963959.56,517652.16,349498.75,1038066.31,813028.81,1697088.12,744154.69,1000009.00,502425.28
g,275,275,26,173.104141,17.406,0.851445,[M-H]-,,L-Arginine,L-Arginine,C6H14N4O2,0.464,1.498514,173.104141,56608.78,55954.30,48077.39,29927.88,73806.30,46103.97,1702.22,1377.72,567.43,1295.80,710.21,822.16,718.29,45045.67,44926.69,27190.99,46243.21,107929.25,36393.66,52958.79,101631.55,183182.88,409253.78,252454.56,136429.67,40005.93,165026.95,126831.85,414123.97,132068.83,114441.46,44969.86
g,276,276,25,116.046364,13.002,0.840293,[M-H]-,,Guanidoacetic acid,Guanidoacetic acid,C3H7N3O2,0.098,1.577862,116.046364,287393.91,831688.06,743967.31,1186465.38,1274812.38,1083423.62,525.54,184.41,162.28,166.96,398.36,226.59,184.06,647834.94,827027.81,330593.66,472515.34,1284741.12,423480.78,549674.38,857252.00,1773641.00,2285628.75,1292131.62,887933.44,554494.81,1513589.38,1839772.88,2913407.75,1469748.00,2427089.50,769551.81
g,277,277,32,116.035202,9.295,0.840461,[M-H]-,,Acetylglycine,Acetylglycine,C4H7NO3,0.565,0.986259,116.035202,1878178.88,3304432.75,4339943.50,3494906.75,5517332.50,6315560.50,65736.40,66126.28,62217.46,62003.26,65415.02,56302.09,50336.73,3951846.25,3389362.25,2206047.25,1781834.12,4517101.50,2208789.50,3868966.25,6878789.50,11928195.00,12798987.00,10653877.00,5475935.00,5562720.50,8658497.00,8178348.00,10671120.00,7463019.50,10619803.00,3876720.25
g,278,278,13,115.039925,4.042,0.796407,[M-H]-,,Alpha-ketoisovaleric acid,Alpha-ketoisovaleric acid,C5H8O3,1.442,1.260070,115.039925,16279704.00,18558382.00,19896426.00,20286796.00,29392096.00,26983018.00,382878.59,419495.59,413066.72,421205.28,333790.62,459562.97,336516.25,21141358.00,23580018.00,11008389.00,728725.19,85026848.00,13327104.00,20695864.00,67098140.00,91334440.00,135042640.00,75307904.00,46698796.00,32357280.00,70957736.00,38900784.00,75619104.00,41157396.00,62689996.00,24582282.00
g,279,279,20,115.003540,12.276,0.736463,[M-H]-,,Fumaric acid,Fumaric acid,C4H4O4,0.666,1.260468,115.003540,977876.50,3989138.75,5531981.50,8474032.00,4731288.50,9393753.00,7171.86,8880.41,5210.70,7768.15,14857.14,9344.54,5258.00,5124595.50,4184255.75,3552182.75,452144.84,2708843.25,2595462.25,6423967.50,1262916.00,3740379.25,2688042.75,5979485.50,2611737.75,2626731.75,5726368.00,1481631.62,4179902.00,3690527.75,2850886.25,972081.00
g,280,280,25,115.003525,13.347,0.835281,[M-H]-,,Fumaric acid,Fumaric acid,C4H4O4,1.737,1.393149,115.003525,717529.19,3387096.75,3642197.75,5722249.50,4459802.50,4898990.00,21728.38,30791.12,18966.61,49857.63,67731.02,35702.27,26013.42,3798660.25,2661302.75,2337256.75,548333.94,2161741.75,1685946.88,4747382.50,903656.00,2764214.50,5651748.50,5575207.50,2820981.25,1183125.50,5641706.50,1341142.50,6132024.50,3775064.75,2219743.00,624339.75
g,281,281,0,114.055908,11.861,0.493184,[M-H]-,,L-Proline,L-Proline,C5H9NO2,0.051,1.270941,114.055908,144499.78,68639.28,81144.03,79875.55,84729.67,114969.69,1610.07,1479.65,1374.80,1344.51,1664.47,733.46,1256.57,65840.13,64013.72,38229.68,89553.38,71817.15,70812.62,80536.91,165660.58,351595.75,523448.25,282447.31,225451.17,116216.27,368412.53,150019.31,284197.50,139307.17,172318.30,72812.05
g,283,283,29,113.035500,4.775,0.853115,[M-H]-,,N-Methylhydantoin,N-Methylhydantoin,C4H6N2O2,0.995,1.349909,113.035500,396613.12,531566.25,485203.00,1610740.00,607901.00,1188546.62,43194.66,19189.26,15662.70,35875.80,25921.98,28371.99,29431.37,448093.00,415034.03,440633.66,384648.16,476397.88,314097.53,554132.44,753553.06,1121982.75,1477724.62,836662.00,671834.19,494853.16,735796.44,777901.25,1346036.00,801545.81,714393.69,453326.53
g,285,285,25,112.051414,7.538,0.838231,[M-H]-,,Creatinine,Creatinine,C4H7N3O,0.012,1.974558,112.051414,34557052.00,100315264.00,69685896.00,55837552.00,94645696.00,90505800.00,4614.53,11273.25,2379.76,7305.73,10544.41,9046.53,7642.79,63660016.00,60799328.00,34952208.00,17262234.00,85393552.00,46596380.00,69284728.00,109429592.00,176109424.00,199465776.00,149521104.00,108691256.00,61459308.00,144038672.00,130793048.00,236651600.00,111518664.00,172854064.00,53060756.00
g,287,287,30,147.045013,4.227,0.849471,[M-H]-,,Cinnamic acid,Cinnamic acid,C9H8O2,-1.000,0.933925,147.045013,1078915.00,3895747.00,1701910.50,747186.31,1356015.12,2749920.50,35253.17,30768.30,35978.16,33582.05,24382.63,34375.02,22684.55,1936980.62,2032151.38,1413635.50,12035.57,2103653.50,1370032.38,1842331.88,2507084.75,3986666.25,3975770.75,3354819.25,2917443.75,1137830.38,3828964.75,2178372.75,2813181.75,1562591.38,4430547.00,1566547.12
g,293,293,26,111.019829,4.950,0.833968,[M-H]-,,Uracil,Uracil,C4H4N2O2,0.080,1.580581,111.019829,2740822.75,2626491.75,2615016.25,21362730.00,2336539.25,10040865.00,12725.85,9915.57,6746.46,14657.70,15532.41,12684.77,12722.72,4979420.50,4297279.00,3936709.25,2186582.00,6646928.00,3470312.75,4165618.75,11130680.00,13588733.00,12036273.00,11842937.00,7802802.00,4708338.00,10045440.00,6397862.50,18611942.00,9120328.00,9764906.00,3297925.25
g,294,294,23,110.035904,7.715,0.777724,[M-H]-,,Cytosine,Cytosine,C4H5N3O,0.275,0.762690,110.035904,250603.83,544364.94,344708.78,340773.84,592286.69,545693.06,3528.37,3044.43,3264.20,3889.45,3938.61,2913.08,3448.37,293451.78,346355.72,127458.78,111675.12,633590.56,211505.80,334264.50,630925.06,863848.19,879974.94,747209.19,414088.72,277305.59,666942.25,560922.06,1338528.50,551898.38,716350.50,195222.36
g,295,295,0,109.029388,2.295,0.350160,[M-H]-,,Hydroquinone,Hydroquinone,C6H6O2,0.605,1.049633,109.029388,3096957.25,7660270.50,6235060.50,6344903.50,6561165.50,6625012.50,85068.41,72685.00,61400.14,76187.90,68252.10,79368.82,68758.70,6800938.50,7036679.50,4809499.50,5117713.50,6067244.00,5433882.50,5398210.00,7478776.00,11649717.00,14662464.00,9580909.00,6442726.50,5867656.00,9449651.00,9011713.00,13728105.00,10703279.00,11125393.00,4731975.00
g,297,297,30,108.045387,4.246,0.827776,[M-H]-,,2-Aminophenol,2-Aminophenol,C6H7NO,1.416,0.917966,108.045387,257962.11,1172084.88,607509.75,531513.44,446892.28,924436.69,45437.54,55137.67,34069.52,53896.89,25671.27,46731.75,45202.25,554663.19,651469.56,393798.09,88438.12,657794.94,501019.03,472530.25,663261.69,1768603.50,3249011.00,1098728.12,1098605.75,360662.62,2046414.62,1691242.62,2350756.00,1369895.00,2501662.00,296163.16
g,298,298,25,108.012352,12.779,0.849683,[M-H]-,,Hypotaurine,Hypotaurine,C2H7NO2S,0.179,1.130150,108.012352,3864.20,10881.08,35970.28,158274.14,187601.36,119732.52,0.00,275.72,0.00,330.87,146.83,157.04,202.81,37977.58,15665.74,10232.66,89615.59,108174.77,16206.26,41015.33,333518.59,3166364.00,4222729.50,1686224.00,1296183.75,175547.14,2609746.75,715413.19,2235276.25,508969.25,777049.25,113079.12
g,299,299,0,107.050148,2.699,0.298024,[M-H]-,,p-Cresol,p-Cresol,C7H8O,0.049,0.855231,107.050148,1595336.88,2216375.25,4490190.50,6904966.50,3285118.25,10585083.00,82993.03,76702.09,67629.98,72097.02,62069.45,73711.37,77131.00,6820794.50,6004325.50,4356091.00,179173.55,3813670.00,4624479.50,7881548.00,4194628.50,10542653.00,13188844.00,10548332.00,7126567.50,3460200.00,11701400.00,6872671.50,13174043.00,5465110.50,7387847.50,3081541.25
g,300,300,32,107.050117,4.233,0.834063,[M-H]-,,p-Cresol,p-Cresol,C7H8O,1.583,1.140309,107.050117,14297624.00,17807056.00,54506396.00,55826444.00,23078842.00,109345496.00,346206.41,442933.53,363718.00,348440.03,314958.34,453579.72,355232.53,63898988.00,58930180.00,41444416.00,6040698.00,45741020.00,46642500.00,100109208.00,38338356.00,67950936.00,108852488.00,79316792.00,76819840.00,19889472.00,99321736.00,50968752.00,80273632.00,56365900.00,54182928.00,23642640.00
g,301,301,0,112.040329,2.881,0.419301,[M-H]-,,1-Pyrroline-5-carboxylic acid,1-Pyrroline-5-carboxylic acid,C5H7NO2,-1.000,0.680950,112.040329,23248.34,101269.96,97334.90,89027.81,115858.50,144877.34,16594.25,16105.53,11817.66,12631.18,12897.30,20796.60,16257.57,51289.23,55311.21,49570.07,50755.15,100700.22,48008.11,74426.32,142368.39,198679.31,209440.19,149152.59,81842.09,78705.20,121385.25,157484.14,275965.72,159205.52,210423.95,61926.88
g,304,304,1,112.040344,7.472,0.538401,[M-H]-,,1-Pyrroline-5-carboxylic acid,1-Pyrroline-5-carboxylic acid,C5H7NO2,-1.000,0.544760,112.040344,196595.62,440890.97,277793.91,180677.50,425192.59,309115.38,1865.72,4809.79,1557.63,2112.78,3012.07,1684.09,3346.85,228344.36,287227.88,139673.03,56494.27,483474.00,190512.88,265745.34,531253.50,829197.69,905806.31,808656.19,513657.97,259824.39,654148.00,540697.06,975702.94,516136.53,723420.06,275275.91
g,307,307,23,112.040245,13.114,0.826512,[M-H]-,,1-Pyrroline-5-carboxylic acid,1-Pyrroline-5-carboxylic acid,C5H7NO2,-1.000,1.429996,112.040245,42720.93,236901.56,282346.84,116589.62,482936.50,211606.30,440.21,4812.86,998.92,1350.67,1617.67,1494.57,939.67,118868.40,188127.75,67422.60,175152.11,520182.97,98901.21,154497.27,672363.44,796947.50,957964.81,928079.06,334065.28,311538.59,543241.69,1271113.62,1692779.62,640790.81,1183374.88,285906.41
g,308,308,23,122.024628,7.034,0.782888,[M-H]-,,Nicotinic acid,Nicotinic acid,C6H5NO2,0.076,1.000373,122.024628,214418.39,178564.44,159274.81,167823.33,132722.94,178009.73,42181.47,40996.08,46961.52,44719.60,45781.53,39129.84,38255.54,139991.19,118797.99,146860.64,94128.59,100893.01,140544.00,153493.11,151291.11,133317.81,135984.73,189208.62,124450.32,150049.08,174082.53,126623.46,153369.95,133306.50,147100.75,140617.11
g,309,309,28,121.050674,8.229,0.837676,[M-H]-,,Threitol,Threitol,C4H10O4,0.191,0.315132,121.050674,373663.28,799271.69,534111.00,331422.38,761469.56,661528.44,1828.53,2366.19,721.13,1661.64,1685.03,2128.79,898.88,641855.94,828153.06,383465.25,392261.50,1324581.50,472343.75,636313.25,805358.25,1520500.62,1880759.38,1085130.88,718282.50,379302.22,1077925.12,1064071.12,2065717.00,958352.69,1347814.38,398085.16
g,310,310,24,121.040573,4.197,0.853242,[M-H]-,,Niacinamide,Niacinamide,C6H6N2O,0.063,1.323664,121.040573,88994.01,120791.59,124336.50,141307.56,185582.83,128151.81,3129.90,3273.24,6068.62,2919.92,1967.49,6632.25,3117.02,372015.00,382848.84,348162.97,177873.67,669235.31,219900.92,251082.69,300846.12,537966.81,287096.12,244375.25,66521.52,224691.80,144262.36,316330.31,672311.06,309104.19,436489.38,33254.99
g,311,311,1,121.029434,9.294,0.567482,[M-H]-,,Benzoic acid,Benzoic acid,C7H6O2,1.106,0.567337,121.029434,441543.91,1351895.88,876431.44,572216.19,922295.94,1072622.12,45879.68,33706.15,35294.61,40304.98,40094.96,35202.02,35279.41,882688.19,582601.31,388114.16,440651.03,847031.44,569831.06,752903.31,551315.50,1712207.38,2165508.25,1580194.00,931838.06,347639.69,1578249.62,1179329.88,1604187.88,710327.69,1445859.00,569776.75
g,312,312,32,121.029343,11.047,0.819832,[M-H]-,,Benzoic acid,Benzoic acid,C7H6O2,0.647,1.323787,121.029343,1914846.62,2007303.00,1748907.88,1788381.62,2232379.75,2252747.75,569877.44,726116.25,610671.94,684381.62,638309.56,769958.81,782551.69,1927592.00,1825527.38,1705872.38,1327455.38,2533933.25,2148318.00,1846832.62,2378862.75,3471997.75,3023684.75,3184748.25,2083126.38,1793761.88,2216681.50,2755782.00,2268154.25,2084975.38,3225196.00,2486857.75
g,314,314,0,120.012314,12.538,0.118358,[M-H]-,,L-Cysteine,L-Cysteine,C3H7NO2S,1.282,1.335005,120.012314,28533.97,83703.68,53348.61,17570.31,70552.43,63923.09,0.00,602.26,0.00,258.22,214.65,209.16,230.14,25830.91,24323.75,16489.61,16475.03,41941.38,26742.29,25978.38,47419.55,118502.81,239934.67,116560.95,107858.37,28023.42,141543.33,107213.97,192522.00,74053.05,132597.84,69561.66
g,315,315,0,119.034851,7.705,0.388470,[M-H]-,,Purine,Purine,C5H4N4,1.165,12.305856,119.034851,426433.09,864201.75,455650.34,454970.28,695665.81,729983.81,27919.03,28559.97,27683.20,31854.01,24634.96,36126.85,25622.24,611100.38,544663.44,305530.25,127216.71,301960.78,377622.66,695952.00,610475.00,1815553.38,4080560.00,1341568.88,886569.81,396237.00,1989602.62,1779064.50,2725930.75,825119.81,2806830.00,363968.00
g,316,316,4,118.050789,13.258,0.624665,[M-H]-,,L-Homoserine,L-Homoserine,C4H9NO3,0.052,1.486443,118.050789,124001.88,71640.47,71027.69,50786.00,120533.09,75779.19,2857.02,2585.52,2276.35,2397.05,2371.35,1304.73,1164.93,94643.62,100216.52,60198.25,34918.05,144385.17,64011.66,90637.37,90285.82,160101.48,323876.94,138512.75,108612.48,53554.50,163972.48,154454.08,238327.92,101874.23,161628.56,88926.73
g,317,317,11,118.050819,11.750,0.758565,[M-H]-,,L-Threonine,L-Threonine,C4H9NO3,1.220,1.227931,118.050819,6626.64,11023.66,8808.69,7063.89,13069.86,9943.81,1168.47,756.66,1007.61,1279.28,881.92,899.45,894.82,6584.08,10082.95,6716.72,5863.27,14828.35,12585.22,4405.00,17972.53,32290.86,21259.52,27133.57,12266.34,12002.44,12106.42,14797.57,27163.87,14020.74,15674.08,9657.40
g,318,318,4,118.050797,13.258,0.705261,[M-H]-,,L-Threonine,L-Threonine,C4H9NO3,0.288,1.421815,118.050797,124001.88,71640.47,71027.69,50786.00,120533.09,75779.19,2857.02,2585.52,2276.35,2397.05,2371.35,1304.73,1164.93,94643.62,100216.52,60198.25,34918.05,144385.17,64011.66,90637.37,90285.82,160101.48,323876.94,138512.75,108612.48,53554.50,163972.48,154454.08,238327.92,101874.23,161628.56,88926.73
g,319,319,24,116.050423,3.985,0.836616,[M-H]-,,Indole,Indole,C8H7N,1.385,1.314840,116.050423,1690952.12,2565598.25,1942612.62,1206382.88,1471774.62,2213851.75,344.01,1913.61,614.68,292.84,326.57,481.35,595.28,2006974.62,1908355.38,1355946.75,20337.14,872980.00,1580403.62,1731477.38,1861329.00,3430699.00,2885832.25,2528349.50,2074314.62,1344115.75,2726801.75,2931577.25,4283221.50,2470492.75,3342006.75,1445934.88
g,320,320,0,117.055618,2.932,0.167372,[M-H]-,,2-Hydroxyvaleric acid,2-Hydroxyvaleric acid,C5H10O3,1.068,0.847307,117.055618,276778.34,270281.88,305536.81,346152.28,288931.44,580103.12,45509.26,37976.76,40038.80,44184.58,47098.24,39561.88,47899.53,449320.00,611974.50,332224.25,12016.78,180357.50,376379.16,513756.16,778984.50,1354617.50,2004481.62,1040812.75,652580.81,859692.81,1541560.88,811066.19,1411936.38,715671.44,951494.25,533181.19
g,321,321,0,117.055580,4.310,0.208737,[M-H]-,,2-Hydroxyvaleric acid,2-Hydroxyvaleric acid,C5H10O3,0.310,1.173194,117.055580,2119869.75,1768661.38,1372495.38,1549643.88,1197050.00,2048616.00,276081.47,614053.94,413562.09,398570.34,338858.62,560940.94,472402.50,2267622.00,2930748.75,2089525.00,30216.69,727318.94,1853219.00,2348012.75,5050513.50,6442124.50,8203927.50,4631794.00,4290184.00,4919659.50,7645968.50,5256524.00,5876546.50,4704042.50,6715904.50,2291721.75
